ID,TARGET
8262,0.0028132936
8264,0.025221076
8265,0.023862448
8267,0.01824187
8268,0.00762279
8271,0.0014020423
8273,0.06285176
8274,0.021883477
8276,0.0014968907
8277,0.017837275
8282,0.0011282584
8283,0.0010375808
8284,0.01184382
8285,0.01824187
8286,0.02596153
8288,0.011136622
8289,0.03944216
8290,0.0035488987
8291,0.007042249
8292,0.010139194
8294,0.17679189
8295,0.010541189
8296,0.014673476
8297,0.03319833
8299,0.0021665907
8300,0.0022448655
8302,0.020114558
8303,0.018155104
8304,0.0049708276
8305,0.008834235
8306,0.038868595
8310,0.0078086704
8313,0.0014938669
8314,0.017141752
8315,0.0033384536
8316,0.027156826
8318,0.033165425
8319,0.0080090575
8322,0.03222058
8323,0.022708517
8324,0.054249864
8325,0.030252362
8330,0.0048744
8334,0.066799395
8337,0.0015217621
8340,0.012371649
8341,0.0029344256
8343,0.003446582
8344,0.038724903
8346,0.071491
8347,0.004365382
8349,0.078918576
8350,0.010715183
8351,0.004038964
8353,0.0031181686
8354,0.03627681
8360,0.050797563
8361,0.15182826
8364,0.078058876
8369,0.023254702
8370,0.027906325
8371,0.01824187
8372,0.0075745597
8375,0.004882291
8377,0.1033692
8378,0.007770923
8379,0.1843661
8380,0.006888803
8382,0.05558695
8383,0.009650691
8384,0.011651666
8386,0.007338761
8387,0.045474842
8391,0.20081684
8392,0.07466814
8393,0.0037601928
8394,0.0023117627
8395,0.011335531
8399,0.101445585
8400,0.057064176
8402,0.015046459
8407,0.035194602
8410,0.024682269
8412,0.008372782
8416,0.0009852992
8419,0.07144874
8421,0.1777093
8423,0.0029873278
8425,0.035046145
8426,0.010589567
8427,0.003198051
8429,0.020312218
8431,0.0024565975
8435,0.24986757
8437,0.14355968
8440,0.0029687847
8442,0.0027412456
8445,0.022186447
8453,0.022331506
8455,0.027349528
8456,0.005956781
8457,0.0155081395
8458,0.14702605
8459,0.0017258757
8460,0.031646043
8462,0.0094887735
8463,0.008792809
8464,0.002248398
8468,0.0027412456
8469,0.16721979
8470,0.0008646613
8471,0.012186031
8472,0.015348232
8473,0.014145236
8475,0.066153646
8477,0.025567103
8479,0.012166222
8480,0.00303852
8481,0.033181276
8485,0.11819069
8488,0.012213746
8490,0.039163567
8491,0.002688204
8492,0.006233356
8493,0.014703385
8498,0.034784038
8499,0.021323364
8501,0.008633365
8507,0.0015557604
8508,0.014761235
8510,0.0075204475
8516,0.02735311
8517,0.011464262
8519,0.019283244
8522,0.021846911
8523,0.0018285112
8524,0.0090900995
8525,0.05431074
8530,0.00833771
8531,0.109671175
8535,0.24228236
8537,0.036000703
8538,0.01617305
8540,0.015168499
8541,0.006291512
8543,0.012374468
8545,0.015752532
8547,0.025688024
8549,0.023659516
8550,0.043857753
8552,0.0030176367
8554,0.22955303
8555,0.002168446
8560,0.018085998
8561,0.040855695
8562,0.002393814
8563,0.16463852
8564,0.0010131748
8565,0.01652644
8567,0.002398096
8571,0.0022201987
8574,0.009759781
8575,0.0017305944
8576,0.015969258
8577,0.085503854
8578,0.0017305944
8581,0.01706148
8582,0.027873097
8583,0.16620962
8585,0.008188185
8587,0.0070321797
8588,0.03933327
8590,0.044580027
8591,0.07579576
8592,0.011217999
8593,0.13314268
8594,0.015115509
8597,0.009614655
8599,0.0028238143
8601,0.10784996
8602,0.0029315378
8604,0.02288146
8605,0.0012570801
8606,0.0033079186
8609,0.09406957
8610,0.011356092
8611,0.0067242975
8612,0.18328273
8613,0.076150335
8614,0.026372172
8618,0.0018463316
8619,0.09851448
8620,0.009911026
8623,0.036000703
8624,0.0015802884
8625,0.0024523013
8627,0.03417497
8629,0.029042551
8630,0.20322178
8632,0.02428478
8636,0.038786236
8638,0.16185407
8639,0.010715851
8640,0.015277769
8645,0.017885638
8648,0.15939645
8654,0.01440411
8655,0.06462136
8656,0.021249717
8658,0.17172767
8659,0.009655464
8660,0.008039745
8663,0.035843197
8665,0.027757995
8666,0.0026521122
8670,0.053379156
8671,0.0041619814
8672,0.062047664
8673,0.044633172
8675,0.015107503
8677,0.08893451
8680,0.007213325
8681,0.37941235
8687,0.024774622
8690,0.0033809606
8692,0.014011128
8696,0.082651995
8700,0.003187469
8701,0.05677947
8702,0.0062380424
8705,0.029575082
8706,0.019089565
8709,0.0032584034
8711,0.022017075
8712,0.02287794
8713,0.004704857
8715,0.20013423
8718,0.02762534
8719,0.012301418
8721,0.08086077
8722,0.17525147
8723,0.0018284643
8725,0.007293285
8726,0.09271974
8727,0.18278433
8728,0.083222136
8729,0.022285651
8733,0.05589656
8735,0.06898885
8737,0.021220777
8742,0.02342141
8743,0.04402212
8744,0.011178774
8746,0.027654687
8747,0.062746264
8748,0.0022320526
8752,0.058699694
8754,0.0020677045
8757,0.008572329
8762,0.06142565
8763,0.036937594
8766,0.0036923757
8769,0.013009666
8770,0.08308325
8771,0.072546884
8772,0.05677947
8777,0.15132897
8780,0.017047418
8782,0.064484484
8785,0.0032957005
8786,0.0033324424
8789,0.030505633
8791,0.010509491
8792,0.031138385
8793,0.03349868
8794,0.01824187
8795,0.2022805
8797,0.012616773
8801,0.07846763
8802,0.096824445
8803,0.021796834
8806,0.005595486
8807,0.00095900556
8816,0.03883461
8817,0.093568005
8818,0.015120975
8819,0.0061920364
8827,0.18866163
8831,0.017141752
8832,0.0073985965
8833,0.009958947
8834,0.008941182
8836,0.024423312
8838,0.007343382
8840,0.07362594
8842,0.0079522235
8843,0.038334083
8844,0.023204964
8845,0.024838032
8846,0.0073268977
8848,0.016816366
8849,0.0017388866
8850,0.0017849962
8851,0.17978877
8852,0.0032351376
8855,0.0051071905
8858,0.0027406146
8864,0.009021144
8865,0.16210641
8866,0.21931231
8868,0.0033894596
8870,0.17172767
8871,0.011793682
8873,0.0017674849
8875,0.02366792
8878,0.06724269
8880,0.038177013
8881,0.01794845
8882,0.0030517334
8883,0.02248884
8885,0.023674736
8886,0.0073905196
8888,0.01288904
8890,0.0019590717
8891,0.07146335
8893,0.0017836322
8895,0.036263276
8898,0.010704028
8900,0.006480298
8901,0.0057584606
8902,0.013438916
8904,0.11852357
8906,0.00246824
8908,0.09368037
8910,0.011420788
8911,0.0060613016
8912,0.00847835
8913,0.015397102
8918,0.062200364
8920,0.18278433
8924,0.130345
8925,0.0011104118
8926,0.027551195
8930,0.002774172
8931,0.008785435
8935,0.1843661
8936,0.03277397
8937,0.014836805
8938,0.00903116
8939,0.015961256
8941,0.0017176257
8942,0.001181686
8947,0.016050544
8948,0.0057591624
8950,0.011094582
8952,0.027535232
8953,0.01938118
8956,0.07888007
8958,0.10273482
8963,0.17510805
8964,0.00460179
8965,0.013146487
8968,0.03904584
8974,0.17294376
8975,0.012213746
8980,0.0010310339
8982,0.0010988232
8985,0.007770923
8987,0.014729147
8988,0.0069362074
8989,0.09368037
8990,0.02973317
8991,0.050111365
8992,0.0009770618
8994,0.027791763
8996,0.026266105
9008,0.0029573094
9009,0.018800393
9011,0.0013956305
9014,0.0075330785
9015,0.021846559
9020,0.016392026
9022,0.015185996
9023,0.034295548
9026,0.24070045
9028,0.051728908
9029,0.0070713144
9030,0.001160643
9032,0.0036167144
9033,0.0015766076
9034,0.045820512
9036,0.012733356
9037,0.013309434
9038,0.007946203
9044,0.013542911
9046,0.01581719
9047,0.0033475107
9048,0.04815802
9049,0.011457876
9050,0.07720087
9053,0.007738233
9057,0.038729493
9059,0.0077069323
9062,0.01006947
9063,0.008946407
9067,0.0009648886
9068,0.20562106
9069,0.0011904825
9076,0.007590509
9078,0.018776808
9081,0.0012294509
9082,0.01161544
9088,0.00176885
9091,0.05600509
9092,0.0079522235
9093,0.00909358
9098,0.0034841294
9099,0.009219061
9101,0.16106568
9102,0.0033356482
9104,0.15939645
9105,0.21689929
9107,0.14866091
9109,0.036630433
9110,0.01824187
9112,0.011112388
9115,0.06477765
9122,0.113845274
9123,0.0009770618
9125,0.03513378
9127,0.0017388866
9129,0.009825541
9130,0.0016045826
9138,0.044689402
9139,0.007552261
9140,0.15939645
9141,0.10471178
9142,0.010777895
9149,0.0054537654
9152,0.008604529
9153,0.0062578903
9156,0.003187469
9163,0.016773792
9169,0.016660212
9170,0.0063010915
9171,0.0063131917
9176,0.047001064
9177,0.006888803
9179,0.104592085
9180,0.0009852992
9181,0.002498379
9183,0.0436107
9184,0.117287286
9187,0.008025534
9188,0.0058495114
9190,0.0026034194
9191,0.021068912
9193,0.15002869
9195,0.004345758
9197,0.0014258295
9199,0.0016627279
9200,0.05230226
9201,0.009883322
9204,0.14702605
9205,0.006691583
9207,0.060241926
9208,0.0042755706
9210,0.034850884
9211,0.0012331541
9214,0.017802373
9216,0.0020577798
9218,0.0022069016
9219,0.0011010151
9221,0.20861134
9223,0.007770923
9227,0.0009885432
9229,0.008423773
9230,0.016656267
9231,0.035741538
9233,0.012004335
9234,0.011037702
9235,0.0035895004
9236,0.0020398458
9239,0.00319167
9240,0.26272798
9248,0.0149749555
9250,0.01013452
9251,0.21159476
9252,0.0031635677
9253,0.021452721
9256,0.010912106
9257,0.04200213
9260,0.0017545868
9261,0.037336055
9262,0.004925597
9265,0.019127749
9266,0.0030434204
9267,0.005589262
9272,0.0079179555
9273,0.04458107
9277,0.01723444
9278,0.18191612
9282,0.002269378
9285,0.01757135
9286,0.026750524
9288,0.0046119904
9289,0.13650377
9291,0.010716467
9292,0.0015057256
9293,0.0030452847
9297,0.03423566
9300,0.011274554
9301,0.0019938431
9302,0.0032944288
9303,0.0057617025
9306,0.002980904
9307,0.042077348
9311,0.01629507
9312,0.102468975
9313,0.00538107
9314,0.018525455
9315,0.014576954
9316,0.03729382
9318,0.27305827
9320,0.08149884
9321,0.010920658
9323,0.23515365
9325,0.0022690066
9331,0.0052988227
9334,0.0330162
9335,0.09796779
9337,0.003566811
9341,0.009581972
9342,0.0044477102
9343,0.19854403
9345,0.0009675854
9347,0.011073005
9348,0.16185407
9353,0.104360856
9356,0.0033871185
9363,0.00891443
9364,0.035522148
9369,0.23230381
9370,0.0034452656
9371,0.02261474
9372,0.11311556
9374,0.0018646554
9377,0.0037476383
9378,0.01824187
9380,0.18551937
9382,0.020982517
9383,0.10090503
9385,0.020953385
9390,0.015407289
9393,0.00092492474
9396,0.081287056
9397,0.020001568
9399,0.0010331406
9400,0.02362685
9401,0.0018191698
9404,0.011591558
9405,0.009506649
9408,0.014576954
9410,0.03537724
9411,0.004019207
9413,0.0009992622
9415,0.13281703
9416,0.009504827
9417,0.032089017
9418,0.061529428
9419,0.03263374
9423,0.0016600443
9427,0.08582176
9429,0.024230143
9430,0.0122679705
9431,0.032501057
9432,0.03243336
9433,0.01824187
9437,0.23762792
9440,0.0037335344
9442,0.0038204982
9443,0.010209676
9445,0.058196425
9446,0.18479127
9448,0.050210427
9450,0.14036472
9451,0.00793042
9452,0.07427075
9453,0.002331178
9455,0.10834461
9456,0.00997623
9459,0.12686074
9461,0.0028534974
9465,0.0033597334
9467,0.011821055
9470,0.040686317
9471,0.2127516
9473,0.096977696
9476,0.026168592
9477,0.016266668
9478,0.007770923
9479,0.026578818
9483,0.009665441
9485,0.0830105
9487,0.003330047
9488,0.06451612
9490,0.012568457
9491,0.010736606
9492,0.10528394
9495,0.01824187
9498,0.1746959
9499,0.011801604
9504,0.01824187
9505,0.016949425
9506,0.00371247
9508,0.0032584034
9515,0.001201248
9516,0.013013494
9517,0.040007073
9518,0.20506956
9519,0.01824187
9520,0.053115316
9522,0.017837275
9523,0.03610809
9524,0.0030517334
9527,0.0012356191
9530,0.0022754278
9534,0.0032177977
9536,0.20802648
9541,0.0068034087
9544,0.015376947
9545,0.0042565996
9547,0.016272774
9552,0.18278433
9553,0.0016084068
9555,0.008075792
9556,0.0038431333
9560,0.022798434
9563,0.0057385904
9567,0.1320224
9568,0.011892582
9570,0.0041734595
9572,0.036565166
9573,0.0038781732
9574,0.032089017
9576,0.061849885
9579,0.2364414
9585,0.040524825
9588,0.0010404182
9589,0.011601298
9590,0.015248141
9593,0.030154612
9595,0.012543585
9596,0.009573965
9597,0.014250324
9599,0.035741538
9600,0.0064526103
9601,0.052981894
9602,0.0060318983
9603,0.049560647
9604,0.015579909
9605,0.005768251
9608,0.058460563
9611,0.037044294
9612,0.0079522235
9614,0.0011541679
9616,0.0010758718
9617,0.014554458
9618,0.016637838
9621,0.0027412456
9622,0.011680133
9624,0.07280987
9631,0.0038824216
9632,0.0011692635
9633,0.16322438
9634,0.2381925
9635,0.07242633
9636,0.0030306994
9637,0.010648697
9638,0.041160587
9640,0.012454291
9643,0.008636394
9644,0.0092330165
9645,0.0032584034
9646,0.0011782577
9647,0.025634589
9648,0.0038393622
9649,0.007787383
9652,0.014867386
9654,0.0060487436
9657,0.05252051
9658,0.042861965
9659,0.116128854
9660,0.023907144
9662,0.0063131917
9663,0.01824187
9667,0.036047854
9668,0.013303755
9670,0.008535998
9671,0.028164236
9673,0.02362685
9674,0.0033862297
9676,0.00096102705
9680,0.022699947
9682,0.00088000274
9685,0.04142377
9690,0.00925867
9691,0.008971762
9693,0.007794522
9694,0.0044353567
9696,0.001101514
9698,0.030451056
9699,0.0637907
9701,0.035838317
9705,0.12299905
9707,0.01824187
9709,0.017430851
9714,0.026750524
9715,0.008704548
9716,0.061189026
9718,0.187052
9721,0.0064629694
9722,0.0139579885
9726,0.0083495425
9728,0.18191612
9731,0.006379069
9732,0.030931095
9734,0.07421402
9736,0.027342577
9737,0.018245192
9738,0.08708655
9740,0.039845034
9742,0.036047854
9746,0.048432596
9747,0.15245901
9750,0.02982026
9752,0.0014124655
9758,0.006011623
9759,0.04950448
9760,0.002023916
9762,0.21116513
9765,0.034352787
9769,0.009373315
9770,0.060778897
9771,0.032399554
9772,0.023539444
9773,0.022018615
9777,0.02001648
9782,0.0015673663
9784,0.0046556205
9786,0.012388411
9788,0.0402419
9789,0.011093352
9790,0.01873394
9791,0.0010663905
9794,0.0018342633
9800,0.004451817
9801,0.05290205
9802,0.0029315378
9804,0.0048064054
9806,0.0031433217
9809,0.008604529
9810,0.016538247
9814,0.0017987081
9815,0.077693984
9819,0.13261816
9821,0.007838526
9823,0.011403035
9824,0.011743969
9825,0.0018570704
9826,0.0022860712
9827,0.0016824732
9830,0.024846915
9831,0.009299709
9838,0.12115131
9839,0.012213746
9840,0.029957496
9843,0.0040164767
9844,0.007853752
9848,0.026750524
9849,0.0046252925
9850,0.049152736
9851,0.18278433
9853,0.008883052
9854,0.004163357
9855,0.01824187
9856,0.044427138
9857,0.011246379
9858,0.041349716
9859,0.011475432
9863,0.010282977
9864,0.09608341
9866,0.20299096
9867,0.017543763
9871,0.0032724522
9873,0.0025472594
9874,0.09946507
9875,0.029063703
9876,0.0031400123
9881,0.010079957
9882,0.0032351376
9884,0.012831774
9886,0.029267263
9890,0.09492107
9892,0.0041516363
9896,0.016674958
9897,0.0033846002
9899,0.011213647
9900,0.014418408
9902,0.018423611
9903,0.0075300667
9904,0.018250342
9906,0.0036089814
9907,0.011863692
9910,0.019322384
9912,0.016041832
9915,0.011491774
9917,0.0086112805
9918,0.07070601
9919,0.017295135
9922,0.030366652
9927,0.038247287
9929,0.0030124465
9932,0.03302069
9936,0.007750999
9939,0.15984353
9941,0.035669193
9943,0.010673211
9947,0.18191612
9949,0.03994248
9954,0.04369703
9955,0.010865081
9957,0.012723721
9959,0.011112388
9961,0.053999696
9965,0.0055900896
9967,0.008957871
9968,0.07777419
9971,0.0119787725
9974,0.03526097
9975,0.02709699
9976,0.013322603
9980,0.0036213896
9982,0.004340358
9983,0.023199648
9984,0.001715997
9987,0.0022035693
9989,0.059379786
9992,0.01929079
9993,0.0087291
9995,0.017421992
9996,0.016760515
9999,0.009670275
10001,0.0099070445
10004,0.0029911094
10007,0.006011623
10010,0.01668882
10014,0.07069221
10018,0.027126903
10019,0.23786244
10020,0.021802818
10022,0.034351096
10025,0.030117717
10026,0.00090519857
10029,0.020719817
10030,0.21318357
10034,0.0022201987
10037,0.030493509
10038,0.008419293
10040,0.22955303
10041,0.018547364
10042,0.009530265
10043,0.008205054
10046,0.010075461
10047,0.023660328
10050,0.0017692349
10053,0.011147944
10056,0.008185645
10057,0.01142781
10058,0.0033857939
10059,0.013013494
10061,0.013013494
10064,0.14378974
10068,0.013013494
10072,0.010925403
10073,0.0032861158
10074,0.01602226
10075,0.07579649
10076,0.004052673
10078,0.08353936
10080,0.009322304
10081,0.0029852847
10082,0.080786705
10085,0.032654352
10086,0.01146931
10087,0.00847835
10088,0.034299966
10089,0.055615004
10091,0.019545155
10095,0.060241926
10096,0.003805429
10098,0.031230975
10102,0.011837543
10103,0.012575419
10105,0.0032976244
10106,0.009531466
10111,0.0018750161
10112,0.01565297
10113,0.03041529
10116,0.0053655603
10118,0.027741736
10119,0.044175647
10121,0.027455416
10124,0.052045543
10126,0.0013586954
10127,0.012760546
10129,0.03159921
10131,0.11989027
10132,0.01824187
10133,0.0009852992
10134,0.0020795213
10136,0.007164983
10137,0.0031303836
10138,0.010492338
10139,0.014013427
10141,0.005580015
10143,0.0038403813
10145,0.001562592
10147,0.0012456855
10151,0.13634498
10152,0.017902642
10153,0.05498359
10155,0.01757135
10158,0.055491757
10160,0.036712416
10161,0.01824187
10162,0.014274243
10163,0.022486048
10165,0.22783071
10166,0.033377238
10168,0.049768534
10169,0.002890529
10172,0.1825602
10173,0.028706487
10174,0.00093404815
10175,0.07856626
10176,0.003203019
10177,0.0010035464
10178,0.0974931
10183,0.003969801
10185,0.09896555
10186,0.0016041953
10187,0.007515427
10190,0.0028676984
10192,0.00847177
10193,0.037192605
10194,0.101445585
10195,0.013013494
10196,0.001566806
10200,0.013013494
10201,0.19359212
10205,0.002283919
10206,0.0048277467
10209,0.02194855
10210,0.2393236
10214,0.0064871814
10216,0.043390173
10217,0.0019618163
10218,0.1843661
10220,0.009643206
10221,0.003212222
10222,0.023650032
10225,0.030344991
10227,0.16072462
10229,0.02010194
10234,0.019123718
10235,0.0043897326
10236,0.013311613
10237,0.018876167
10239,0.013020741
10240,0.010555179
10243,0.030930277
10245,0.05013073
10247,0.11508156
10248,0.015864475
10249,0.0041381926
10250,0.07136669
10253,0.002452797
10256,0.0016608402
10259,0.029776331
10261,0.017998602
10265,0.0017305944
10266,0.012202913
10267,0.013013494
10269,0.009977351
10270,0.2698213
10271,0.0041717556
10272,0.014047179
10274,0.011177899
10275,0.09851448
10279,0.0037256554
10281,0.025162712
10282,0.0010859863
10283,0.17140372
10284,0.03484053
10289,0.18341912
10295,0.01703245
10297,0.032195423
10301,0.0015040225
10302,0.007419616
10303,0.0017073285
10307,0.013853475
10309,0.014553232
10311,0.0017074269
10312,0.014576954
10313,0.032001436
10314,0.0017388866
10316,0.0646859
10317,0.009071786
10318,0.0014358384
10320,0.0049786754
10324,0.022152247
10325,0.040382747
10327,0.02301351
10328,0.0064116814
10330,0.10347568
10333,0.071267135
10338,0.0033178201
10339,0.0033116196
10344,0.0147988545
10345,0.0725641
10346,0.011156264
10347,0.010101257
10348,0.009037085
10350,0.18198343
10352,0.0011622361
10353,0.0035466584
10354,0.03370061
10355,0.0027412456
10356,0.010720411
10357,0.015825728
10358,0.025134733
10359,0.004345758
10362,0.010044447
10364,0.0016293747
10365,0.0009957739
10368,0.008267569
10369,0.009051273
10370,0.06853893
10371,0.037318293
10373,0.009461984
10376,0.032759026
10377,0.15939645
10380,0.012139397
10382,0.011876253
10383,0.023651222
10386,0.014791619
10387,0.0036933126
10388,0.057033032
10391,0.00536778
10392,0.0076297657
10393,0.00970628
10396,0.007770923
10400,0.0011770509
10402,0.0063897464
10406,0.0025506068
10407,0.009733902
10409,0.007839364
10410,0.021204457
10412,0.054576647
10413,0.0010785989
10415,0.0013445625
10419,0.11547919
10420,0.02723782
10422,0.036047854
10423,0.0073783454
10424,0.0106871165
10425,0.014673476
10426,0.01824187
10427,0.025352566
10428,0.0009739608
10429,0.007770923
10431,0.011471825
10432,0.013013494
10435,0.038511395
10436,0.02556665
10441,0.02222652
10446,0.0046028644
10447,0.18278433
10448,0.0038025447
10449,0.00847421
10450,0.0031699394
10452,0.017244652
10456,0.0028676984
10457,0.05698365
10458,0.013788529
10461,0.0028987813
10462,0.091959655
10464,0.07956422
10466,0.023635574
10467,0.0076765865
10469,0.02510289
10470,0.03702457
10473,0.04825981
10474,0.28353155
10478,0.02339159
10480,0.18314545
10486,0.07005241
10488,0.15714952
10489,0.0037607874
10492,0.027501198
10493,0.038021784
10496,0.025047367
10497,0.06435082
10498,0.041656796
10499,0.025247136
10502,0.010761355
10504,0.0014770713
10507,0.17633125
10508,0.0012088058
10510,0.027873097
10511,0.016195258
10512,0.009394929
10513,0.042276543
10514,0.0063131917
10522,0.024998875
10526,0.0052045416
10527,0.049811948
10528,0.058087163
10531,0.037364885
10533,0.18278433
10534,0.0042834766
10537,0.0071698558
10538,0.013234044
10539,0.01665498
10540,0.09842351
10542,0.031888254
10545,0.011245732
10548,0.017421992
10549,0.0008874594
10550,0.001849638
10551,0.0065345177
10556,0.0032403558
10558,0.009718559
10559,0.010367462
10561,0.01813045
10562,0.0034989216
10567,0.15034771
10568,0.010200245
10570,0.22438164
10571,0.019253928
10572,0.12909783
10573,0.002787119
10575,0.009077871
10576,0.0064726244
10577,0.16185407
10578,0.037085548
10581,0.0078445915
10585,0.016760413
10589,0.0017388866
10590,0.008621736
10592,0.007604344
10593,0.0066052605
10596,0.011669344
10599,0.0318535
10601,0.10383268
10604,0.014729147
10605,0.0016996112
10608,0.013309434
10609,0.033821717
10610,0.021677807
10611,0.025307817
10614,0.0020750486
10615,0.0061869384
10617,0.023254702
10618,0.0011819054
10619,0.004794596
10625,0.021390382
10628,0.023814589
10629,0.006911424
10631,0.012554328
10633,0.045082785
10640,0.015936904
10645,0.0639605
10646,0.15939645
10647,0.0013015263
10648,0.15714952
10649,0.041239917
10651,0.011863692
10652,0.0012343199
10654,0.0017305944
10655,0.009255347
10656,0.017249493
10657,0.029887343
10658,0.14877628
10659,0.012722372
10661,0.0041360203
10662,0.05943291
10666,0.003915242
10670,0.092572495
10672,0.0018647717
10674,0.07807959
10675,0.0011180649
10678,0.0014702813
10680,0.007297101
10681,0.031161455
10682,0.05385201
10685,0.01693336
10686,0.0028156475
10692,0.013806937
10694,0.01824187
10696,0.028889013
10697,0.07068009
10698,0.0011453312
10699,0.0019628308
10700,0.03729427
10702,0.011004739
10705,0.002980904
10706,0.06555813
10708,0.06475767
10709,0.0017849962
10711,0.0033857939
10713,0.009876852
10714,0.14166304
10716,0.011839657
10717,0.007949888
10720,0.020453073
10722,0.039845034
10723,0.018217329
10724,0.20562106
10725,0.0026081696
10726,0.027514553
10728,0.024127323
10729,0.0089137675
10732,0.06718299
10734,0.031073816
10739,0.021829793
10741,0.03423566
10743,0.014576954
10745,0.101445585
10747,0.24986757
10748,0.024053056
10751,0.022273565
10752,0.022912573
10753,0.0035146682
10754,0.008930258
10755,0.18479127
10756,0.033570565
10757,0.009089374
10758,0.01824187
10759,0.0041400483
10760,0.01706699
10762,0.007973374
10763,0.06791388
10764,0.0017202195
10766,0.03269052
10767,0.1639468
10769,0.027758421
10771,0.011305474
10774,0.019141715
10775,0.011277233
10777,0.10984676
10779,0.035319813
10782,0.0054354975
10785,0.0071393508
10786,0.0072517362
10787,0.025862992
10788,0.0035594855
10789,0.01583468
10790,0.007706024
10791,0.009146254
10792,0.03695317
10793,0.0015773238
10794,0.007284962
10795,0.032089017
10797,0.0127744535
10798,0.044563353
10802,0.00925867
10805,0.033551864
10807,0.023254702
10808,0.015173715
10809,0.005005264
10813,0.020677777
10814,0.009792666
10817,0.0064385757
10818,0.007679878
10823,0.0050037205
10825,0.010939438
10826,0.074484855
10828,0.0062688924
10829,0.050422277
10830,0.004159336
10831,0.29361546
10834,0.007794522
10835,0.016589303
10837,0.03891513
10840,0.0037675789
10845,0.009916473
10846,0.02785365
10848,0.17796762
10849,0.022533122
10851,0.05270922
10854,0.0033347826
10855,0.257684
10856,0.03396408
10858,0.014892268
10862,0.01161855
10864,0.0014298136
10867,0.009530459
10868,0.009935814
10870,0.0018244792
10872,0.015617456
10874,0.021918584
10875,0.11581249
10876,0.07249147
10879,0.012601914
10880,0.009918276
10882,0.023635574
10883,0.043232758
10890,0.03152848
10893,0.0027412456
10894,0.0103306435
10895,0.014363408
10897,0.011093352
10899,0.02821704
10902,0.10284782
10906,0.005114593
10908,0.013261097
10912,0.01719794
10916,0.008760825
10919,0.007897609
10921,0.0050356095
10923,0.00993716
10924,0.008298651
10928,0.01130647
10929,0.11586128
10930,0.022170719
10931,0.016351206
10932,0.17172767
10933,0.060549498
10935,0.008405507
10939,0.085804835
10940,0.017421992
10941,0.055610977
10942,0.019450612
10943,0.01665498
10945,0.0020198203
10948,0.02868918
10950,0.021660456
10952,0.0010782717
10954,0.004984677
10955,0.006775704
10959,0.0016570613
10960,0.0051754685
10968,0.00330751
10969,0.024722913
10971,0.0028987813
10972,0.05361327
10973,0.038964402
10974,0.044879224
10979,0.19041982
10985,0.0030674506
10986,0.0031352069
10988,0.008331136
10991,0.033488482
10994,0.009093124
10996,0.08456991
10998,0.024733873
11000,0.13562992
11007,0.18328273
11008,0.022732092
11011,0.02545705
11012,0.14819449
11014,0.0013032933
11018,0.010553133
11019,0.24440844
11020,0.0026481885
11023,0.0027216414
11024,0.16106568
11025,0.0025937965
11026,0.0147988545
11027,0.05110743
11028,0.015313774
11032,0.050914347
11034,0.10597153
11035,0.2818526
11036,0.008330766
11038,0.08110775
11039,0.0029389118
11040,0.008080904
11042,0.056318928
11043,0.025935369
11049,0.017430851
11053,0.001779765
11055,0.013185784
11058,0.027757592
11059,0.012121209
11062,0.007091296
11063,0.04985032
11064,0.0015406522
11065,0.021286253
11066,0.0023755536
11069,0.017971821
11071,0.007222701
11074,0.03610809
11078,0.011367597
11085,0.0041693514
11086,0.020930873
11088,0.0013530588
11090,0.009201864
11094,0.032717094
11095,0.010509491
11097,0.0256632
11099,0.056607105
11107,0.17925298
11109,0.008805214
11110,0.14702605
11111,0.061652094
11112,0.041758593
11113,0.0094515765
11115,0.17255789
11119,0.01109457
11121,0.1911374
11125,0.011024244
11126,0.036617395
11130,0.0024143162
11131,0.004474644
11132,0.0027614764
11133,0.025266407
11135,0.01665498
11137,0.025266407
11140,0.00925867
11141,0.014477941
11142,0.009835789
11143,0.023599602
11144,0.04901296
11145,0.007981472
11148,0.004627651
11149,0.010153946
11151,0.041094072
11152,0.0022176767
11156,0.0018771886
11159,0.030866172
11160,0.026186328
11161,0.010262493
11162,0.018317888
11164,0.046285186
11165,0.028839387
11167,0.0014493336
11168,0.004213629
11169,0.009636555
11171,0.014110064
11172,0.048259646
11175,0.019944254
11176,0.103817835
11177,0.0030195208
11178,0.0009675854
11179,0.011305474
11180,0.0022746788
11182,0.08476413
11183,0.0164481
11189,0.00576748
11190,0.016556617
11193,0.0154102715
11194,0.0052102352
11198,0.007494319
11200,0.004353971
11202,0.101445585
11203,0.0033911383
11204,0.010552411
11205,0.18579866
11206,0.023327732
11207,0.0030400616
11208,0.015458784
11209,0.001075903
11210,0.0059537576
11212,0.0013231252
11213,0.002465859
11217,0.01824187
11218,0.011787287
11220,0.05511771
11221,0.011094582
11223,0.009866677
11224,0.00975178
11225,0.110153794
11226,0.01888441
11227,0.002201597
11228,0.17344883
11229,0.05288165
11230,0.14281683
11232,0.0026100408
11235,0.009933596
11238,0.01193967
11239,0.018544551
11240,0.011885961
11241,0.008957871
11245,0.0029874283
11247,0.047073673
11248,0.01184382
11251,0.0049181446
11252,0.003007288
11253,0.0056939004
11255,0.16406232
11256,0.0038106525
11259,0.14877628
11261,0.00092492474
11265,0.008592112
11267,0.05677947
11269,0.04184801
11270,0.002617579
11275,0.0015212644
11277,0.10772854
11278,0.0032702163
11279,0.077693984
