CustomerID,PurchaseCount,TotalRevenue,FirstPurchase,LastPurchase,IsRepeat,DaysToRepurchase,FirstPurchaseAmount
13717.0,6,1445.01,2011-02-14 13:21:00,2011-11-07 14:13:00,True,266,13.5
13718.0,2,306.55,2011-02-17 11:58:00,2011-04-07 13:24:00,True,49,15.0
13719.0,5,1041.68,2011-04-19 13:56:00,2011-11-24 15:26:00,True,219,17.85
13720.0,4,799.9,2011-03-30 09:17:00,2011-08-15 12:46:00,True,138,19.8
13721.0,1,524.14,2011-11-03 14:05:00,2011-11-03 14:05:00,False,0,15.0
13722.0,3,2375.41,2011-03-02 11:43:00,2011-07-31 12:44:00,True,151,60.48
13723.0,1,199.85000000000002,2011-05-06 17:04:00,2011-05-06 17:04:00,False,0,29.75
13725.0,8,1980.56,2011-02-04 12:18:00,2011-10-21 10:03:00,True,258,29.700000000000003
13726.0,2,1079.66,2011-08-31 11:06:00,2011-11-01 10:49:00,True,61,6.959999999999999
13727.0,2,333.48,2011-11-06 12:16:00,2011-11-11 09:46:00,True,4,10.08
13728.0,6,1016.14,2011-02-02 12:09:00,2011-11-03 10:49:00,True,273,17.88
13730.0,2,752.6,2011-07-01 12:47:00,2011-07-27 08:35:00,True,25,15.9
13731.0,2,610.59,2011-04-07 10:10:00,2011-05-04 14:33:00,True,27,15.0
13732.0,1,491.86,2011-11-11 15:49:00,2011-11-11 15:49:00,False,0,14.85
13735.0,4,2885.2400000000002,2011-04-19 13:49:00,2011-11-15 11:14:00,True,209,1.45
13736.0,2,731.9,2011-03-24 13:04:00,2011-12-04 15:19:00,True,255,4.16
13737.0,1,339.6,2011-05-23 16:32:00,2011-05-23 16:32:00,False,0,3.75
13739.0,1,216.9,2011-11-21 13:35:00,2011-11-21 13:35:00,False,0,91.8
13740.0,1,350.75,2011-04-13 10:32:00,2011-04-13 10:32:00,False,0,23.4
13741.0,3,668.4300000000001,2011-05-06 13:43:00,2011-09-29 09:19:00,True,145,15.0
13742.0,12,3131.02,2011-01-23 14:59:00,2011-11-23 11:07:00,True,303,1.65
13743.0,7,1341.6,2011-03-25 14:46:00,2011-12-07 10:09:00,True,256,30.0
13744.0,2,1156.36,2011-02-20 14:08:00,2011-09-05 15:19:00,True,197,7.5
13745.0,1,300.04,2011-06-30 16:43:00,2011-06-30 16:43:00,False,0,19.92
13747.0,1,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,False,0,79.6
13748.0,5,948.25,2010-12-01 09:00:00,2011-09-05 09:45:00,True,278,204.0
13750.0,5,1647.26,2011-01-07 11:49:00,2011-10-17 12:16:00,True,283,325.44
13751.0,1,296.25,2011-02-24 15:56:00,2011-02-24 15:56:00,False,0,10.5
13752.0,6,1186.28,2011-04-07 12:04:00,2011-08-07 14:16:00,True,122,6.95
13753.0,1,741.26,2011-02-25 12:48:00,2011-02-25 12:48:00,False,0,19.8
13754.0,2,282.6,2011-01-26 14:58:00,2011-07-11 11:51:00,True,165,43.8
13755.0,9,2161.35,2011-10-07 15:45:00,2011-12-06 12:26:00,True,59,5.95
13756.0,14,5189.52,2010-12-07 11:41:00,2011-12-07 16:44:00,True,365,177.60000000000002
13758.0,7,3190.55,2010-12-01 12:08:00,2011-11-28 11:11:00,True,361,17.4
13759.0,2,659.4100000000001,2011-09-29 15:40:00,2011-11-06 14:47:00,True,37,24.75
13760.0,2,286.79,2011-03-28 12:52:00,2011-10-16 16:13:00,True,202,3.4
13761.0,2,1070.65,2011-06-13 08:43:00,2011-10-20 14:01:00,True,129,10.5
13762.0,1,306.72,2011-05-05 09:15:00,2011-05-05 09:15:00,False,0,30.0
13763.0,1,1714.96,2011-10-07 15:13:00,2011-10-07 15:13:00,False,0,69.6
13764.0,3,1521.76,2011-01-06 14:53:00,2011-09-30 12:03:00,True,266,8.5
13767.0,37,17220.36,2010-12-01 10:47:00,2011-12-07 15:00:00,True,371,100.8
13769.0,10,2796.51,2010-12-07 13:28:00,2011-12-07 15:08:00,True,365,29.700000000000003
13771.0,4,2634.45,2011-04-06 15:47:00,2011-10-06 14:18:00,True,182,12.6
13772.0,3,1132.13,2011-04-14 12:31:00,2011-11-06 11:43:00,True,205,9.95
13774.0,1,345.0,2011-09-19 12:06:00,2011-09-19 12:06:00,False,0,17.700000000000003
13777.0,33,25977.16,2010-12-01 16:01:00,2011-12-09 12:25:00,True,372,326.4
13778.0,1,178.7,2011-08-28 15:25:00,2011-08-28 15:25:00,False,0,27.25
13780.0,2,360.01,2011-06-22 11:43:00,2011-12-02 13:49:00,True,163,85.80000000000001
13781.0,1,127.84,2011-04-03 12:08:00,2011-04-03 12:08:00,False,0,4.95
13782.0,6,912.0,2011-01-16 11:08:00,2011-11-27 11:54:00,True,315,4.95
13784.0,11,2462.79,2011-01-11 14:38:00,2011-11-30 09:33:00,True,322,30.24
13786.0,1,230.4,2010-12-07 13:53:00,2010-12-07 13:53:00,False,0,11.4
13787.0,2,309.04,2010-12-10 14:45:00,2011-09-25 12:06:00,True,288,15.0
13790.0,1,348.79999999999995,2011-12-05 15:48:00,2011-12-05 15:48:00,False,0,3.4799999999999995
13791.0,2,1516.0,2011-06-24 16:38:00,2011-08-04 11:44:00,True,40,145.0
13792.0,2,195.55,2011-02-25 14:03:00,2011-10-04 14:31:00,True,221,15.8
13798.0,57,37153.85,2010-12-02 17:24:00,2011-12-08 15:51:00,True,370,408.0
13799.0,2,688.86,2011-02-18 14:18:00,2011-08-15 12:07:00,True,177,11.6
13800.0,1,558.32,2011-02-03 12:27:00,2011-02-03 12:27:00,False,0,9.9
13801.0,1,324.8,2011-10-04 10:15:00,2011-10-04 10:15:00,False,0,15.0
13802.0,3,4599.42,2011-02-01 12:03:00,2011-07-24 10:54:00,True,172,15.0
13803.0,1,277.07,2011-03-29 12:57:00,2011-03-29 12:57:00,False,0,10.2
13804.0,7,2635.79,2011-02-23 09:09:00,2011-11-09 12:32:00,True,259,15.0
13805.0,2,924.5999999999999,2011-08-02 15:29:00,2011-10-18 14:50:00,True,76,27.84
13806.0,1,256.38,2011-10-07 11:43:00,2011-10-07 11:43:00,False,0,17.700000000000003
13807.0,1,112.6,2010-12-07 15:48:00,2010-12-07 15:48:00,False,0,15.0
13808.0,5,1747.66,2011-09-04 12:07:00,2011-12-04 12:18:00,True,91,15.0
13809.0,1,155.05,2011-02-07 13:15:00,2011-02-07 13:15:00,False,0,4.25
13810.0,3,1499.01,2011-10-14 12:57:00,2011-11-11 08:33:00,True,27,25.200000000000003
13811.0,3,814.5,2011-04-14 18:40:00,2011-06-09 09:54:00,True,55,57.75
13812.0,3,539.0,2011-08-26 12:54:00,2011-10-28 14:27:00,True,63,6.64
13813.0,4,1366.8600000000001,2011-07-28 10:33:00,2011-10-31 10:38:00,True,95,31.8
13814.0,2,1579.12,2011-07-25 13:54:00,2011-09-08 13:48:00,True,44,17.4
13815.0,4,4027.36,2011-01-25 12:16:00,2011-11-17 14:19:00,True,296,10.2
13816.0,2,571.6700000000001,2011-10-06 14:37:00,2011-11-16 08:38:00,True,40,19.8
13817.0,2,382.98,2010-12-23 11:46:00,2011-11-10 17:49:00,True,322,18.0
13819.0,3,1140.35,2011-01-24 10:38:00,2011-02-11 10:38:00,True,18,17.0
13821.0,2,385.64,2011-03-23 11:30:00,2011-07-18 09:49:00,True,116,4.2
13822.0,2,632.0,2011-10-30 15:55:00,2011-12-04 12:13:00,True,34,3.75
13823.0,2,957.66,2011-09-09 10:42:00,2011-11-21 10:22:00,True,72,15.0
13824.0,5,1698.94,2011-02-02 13:07:00,2011-11-07 12:41:00,True,277,25.200000000000003
13826.0,1,189.5,2011-06-16 13:48:00,2011-06-16 13:48:00,False,0,15.6
13827.0,3,412.05,2011-07-19 15:38:00,2011-10-13 12:38:00,True,85,4.95
13828.0,1,209.49,2011-11-17 16:02:00,2011-11-17 16:02:00,False,0,15.3
13831.0,6,2202.99,2010-12-05 12:13:00,2011-11-23 15:41:00,True,353,81.6
13832.0,1,52.2,2011-11-20 15:36:00,2011-11-20 15:36:00,False,0,15.0
13833.0,1,384.8,2011-07-03 13:27:00,2011-07-03 13:27:00,False,0,12.45
13835.0,4,834.57,2011-05-08 15:22:00,2011-11-14 15:37:00,True,190,15.0
13837.0,2,271.24,2011-01-26 12:15:00,2011-05-12 12:10:00,True,105,7.5
13838.0,4,691.73,2010-12-05 10:45:00,2011-12-04 11:00:00,True,364,1.95
13841.0,1,85.0,2011-04-01 12:10:00,2011-04-01 12:10:00,False,0,85.0
13842.0,9,3385.62,2010-12-08 10:39:00,2011-10-12 10:51:00,True,308,10.4
13844.0,1,361.62,2011-11-28 13:21:00,2011-11-28 13:21:00,False,0,15.0
13845.0,1,312.98,2011-10-06 08:25:00,2011-10-06 08:25:00,False,0,102.0
13846.0,3,865.0600000000001,2010-12-14 16:07:00,2011-11-15 12:07:00,True,335,13.2
13848.0,3,1255.0,2010-12-08 15:10:00,2011-09-08 12:58:00,True,273,320.0
13849.0,2,1537.95,2011-06-22 10:11:00,2011-10-19 10:59:00,True,119,10.95
13850.0,1,1595.48,2011-08-02 14:04:00,2011-08-02 14:04:00,False,0,13.2
13851.0,3,2651.46,2011-02-24 17:18:00,2011-09-05 12:36:00,True,192,15.0
13853.0,1,1090.1399999999999,2011-10-13 14:18:00,2011-10-13 14:18:00,False,0,39.84
13854.0,25,8109.5199999999995,2010-12-09 10:48:00,2011-12-01 09:06:00,True,356,175.2
13856.0,3,388.5,2011-05-20 13:13:00,2011-06-24 10:03:00,True,34,15.0
13858.0,1,216.17000000000002,2011-10-13 16:17:00,2011-10-13 16:17:00,False,0,12.6
13859.0,1,201.16,2011-01-17 16:14:00,2011-01-17 16:14:00,False,0,2.55
13860.0,5,1245.9,2011-09-14 09:27:00,2011-12-08 12:57:00,True,85,15.0
13862.0,8,2209.36,2011-01-11 15:13:00,2011-11-21 16:24:00,True,314,16.5
13863.0,1,305.78,2011-04-06 10:20:00,2011-04-06 10:20:00,False,0,13.52
13865.0,4,501.56,2011-02-23 12:04:00,2011-10-12 13:31:00,True,231,12.75
13866.0,1,145.67,2011-09-26 14:54:00,2011-09-26 14:54:00,False,0,15.0
13867.0,3,1015.29,2011-05-05 17:28:00,2011-11-08 15:48:00,True,186,25.5
13868.0,2,3192.54,2011-11-01 12:45:00,2011-12-02 16:32:00,True,31,12.75
13869.0,4,3104.9500000000003,2010-12-17 15:14:00,2011-08-08 13:53:00,True,233,19.8
13870.0,8,2770.94,2011-02-25 09:09:00,2011-12-07 13:23:00,True,285,17.0
13871.0,13,6403.25,2011-02-04 09:30:00,2011-11-17 10:49:00,True,286,50.400000000000006
13873.0,3,389.6,2011-02-03 09:37:00,2011-08-12 10:08:00,True,190,15.8
13874.0,1,540.45,2010-12-16 18:20:00,2010-12-16 18:20:00,False,0,17.700000000000003
13875.0,5,1786.79,2011-02-11 15:39:00,2011-10-17 09:36:00,True,247,8.5
13876.0,1,122.7,2011-10-07 10:22:00,2011-10-07 10:22:00,False,0,23.9
13877.0,1,117.24,2011-09-14 15:49:00,2011-09-14 15:49:00,False,0,30.24
13878.0,1,1281.53,2011-10-16 12:19:00,2011-10-16 12:19:00,False,0,9.96
13880.0,13,3219.77,2010-12-07 14:00:00,2011-11-18 13:44:00,True,345,15.0
13881.0,20,17159.52,2011-02-01 10:14:00,2011-12-06 12:50:00,True,308,50.4
13882.0,5,1191.13,2011-10-06 15:28:00,2011-12-07 11:16:00,True,61,14.85
13883.0,5,2674.48,2011-03-31 17:17:00,2011-11-29 10:45:00,True,242,17.700000000000003
13884.0,5,787.6,2011-03-01 13:40:00,2011-12-02 16:30:00,True,276,35.400000000000006
13885.0,2,506.8,2011-05-23 08:52:00,2011-06-03 15:07:00,True,11,17.9
13886.0,1,243.56,2011-09-29 13:17:00,2011-09-29 13:17:00,False,0,19.8
13887.0,1,349.55,2011-05-19 17:22:00,2011-05-19 17:22:00,False,0,15.8
13888.0,2,605.63,2011-05-05 14:41:00,2011-08-12 10:13:00,True,98,20.65
13889.0,1,416.90000000000003,2011-09-08 09:13:00,2011-09-08 09:13:00,False,0,19.8
13890.0,10,1883.81,2010-12-16 09:31:00,2011-12-08 15:36:00,True,357,15.0
13892.0,4,632.97,2011-04-07 12:04:00,2011-11-13 11:50:00,True,219,37.44
13893.0,1,821.1,2011-02-15 11:30:00,2011-02-15 11:30:00,False,0,40.8
13894.0,3,564.62,2011-02-02 12:54:00,2011-11-16 09:44:00,True,286,7.800000000000001
13895.0,4,2593.07,2011-06-28 10:17:00,2011-11-11 16:57:00,True,136,17.700000000000003
13897.0,1,311.16,2011-10-20 14:30:00,2011-10-20 14:30:00,False,0,15.0
13898.0,1,155.93,2011-01-18 10:28:00,2011-01-18 10:28:00,False,0,22.5
13899.0,2,388.52,2011-03-10 09:30:00,2011-11-23 13:40:00,True,258,10.2
13900.0,3,740.95,2011-03-22 10:13:00,2011-06-09 19:26:00,True,79,17.85
13901.0,5,2867.2000000000003,2011-01-25 09:01:00,2011-09-28 14:48:00,True,246,17.700000000000003
13904.0,2,332.64,2011-02-18 11:18:00,2011-11-02 13:41:00,True,257,10.2
13908.0,4,2369.55,2011-03-08 12:04:00,2011-09-21 11:49:00,True,196,15.3
13911.0,9,2580.91,2011-02-04 14:46:00,2011-10-13 15:43:00,True,251,16.5
13914.0,2,626.45,2011-11-03 16:28:00,2011-11-28 10:35:00,True,24,15.3
13917.0,2,272.04,2011-06-01 12:46:00,2011-10-21 09:56:00,True,141,2.28
13918.0,2,1212.8400000000001,2011-03-31 18:05:00,2011-10-21 12:25:00,True,203,35.400000000000006
13919.0,2,384.81,2011-08-10 10:15:00,2011-10-11 14:24:00,True,62,10.5
13922.0,1,172.25,2010-12-23 10:38:00,2010-12-23 10:38:00,False,0,13.5
13923.0,1,351.13,2011-10-17 12:33:00,2011-10-17 12:33:00,False,0,5.04
13924.0,6,1838.8500000000001,2011-09-28 15:07:00,2011-12-08 09:39:00,True,70,17.34
13925.0,4,678.25,2011-07-28 12:09:00,2011-09-08 12:47:00,True,42,16.95
13926.0,1,223.85000000000002,2011-11-16 13:16:00,2011-11-16 13:16:00,False,0,39.95
13927.0,1,348.99,2011-09-26 12:00:00,2011-09-26 12:00:00,False,0,20.8
13928.0,4,464.57,2011-07-29 15:59:00,2011-11-29 10:33:00,True,122,11.5
13929.0,2,842.65,2011-01-17 15:11:00,2011-06-23 15:26:00,True,157,398.0
13930.0,2,337.34,2011-07-26 11:00:00,2011-10-13 09:45:00,True,78,13.2
13931.0,2,1237.53,2011-03-04 08:43:00,2011-09-05 10:12:00,True,185,17.85
13932.0,1,307.4,2011-02-18 12:02:00,2011-02-18 12:02:00,False,0,17.700000000000003
13933.0,2,608.79,2011-07-14 13:35:00,2011-08-22 14:03:00,True,39,17.700000000000003
13934.0,1,922.1,2011-03-21 08:39:00,2011-03-21 08:39:00,False,0,19.8
13936.0,1,376.58,2011-06-13 08:47:00,2011-06-13 08:47:00,False,0,19.8
13937.0,1,158.85,2011-06-23 16:35:00,2011-06-23 16:35:00,False,0,6.6000000000000005
13938.0,1,71.66,2011-11-04 14:37:00,2011-11-04 14:37:00,False,0,6.8
13939.0,3,568.55,2011-02-01 11:30:00,2011-11-16 13:33:00,True,288,30.0
13940.0,4,839.14,2011-07-18 16:05:00,2011-11-22 15:15:00,True,126,15.0
13941.0,5,5112.96,2010-12-02 10:17:00,2011-11-18 09:43:00,True,350,15.0
13946.0,3,561.57,2011-03-17 10:02:00,2011-09-21 13:33:00,True,188,45.0
13947.0,1,90.60000000000001,2011-10-05 14:42:00,2011-10-05 14:42:00,False,0,19.8
13948.0,1,102.0,2010-12-14 10:18:00,2010-12-14 10:18:00,False,0,46.8
13949.0,6,2427.32,2011-09-06 11:55:00,2011-12-07 09:35:00,True,91,17.4
13950.0,4,745.0600000000001,2011-04-07 11:29:00,2011-11-28 14:44:00,True,235,10.08
13951.0,3,674.45,2011-02-18 15:21:00,2011-06-16 16:43:00,True,118,17.700000000000003
13952.0,2,3251.071,2011-04-15 09:27:00,2011-05-06 09:00:00,True,20,17.700000000000003
13953.0,7,3515.68,2010-12-22 10:29:00,2011-12-02 16:04:00,True,345,500.0
13954.0,2,439.92,2011-09-30 10:52:00,2011-12-08 12:50:00,True,69,13.16
13955.0,2,322.96,2011-02-07 12:24:00,2011-07-08 17:19:00,True,151,10.4
13956.0,5,1026.42,2011-03-13 12:51:00,2011-12-04 13:20:00,True,266,3.95
13959.0,3,598.2,2010-12-12 13:56:00,2011-09-21 15:06:00,True,283,6.25
13960.0,2,230.22,2011-09-29 12:39:00,2011-11-18 15:27:00,True,50,70.8
13962.0,2,169.54999999999998,2011-04-08 11:21:00,2011-11-18 08:47:00,True,223,12.6
13963.0,4,664.54,2010-12-07 09:21:00,2011-02-04 14:43:00,True,59,17.700000000000003
13967.0,1,80.7,2011-07-17 12:02:00,2011-07-17 12:02:00,False,0,45.0
13969.0,18,9053.94,2010-12-09 19:32:00,2011-12-02 15:11:00,True,357,7.5
13971.0,8,2758.26,2011-02-27 12:27:00,2011-11-21 12:06:00,True,266,40.8
13972.0,2,190.25,2011-05-22 11:34:00,2011-09-30 11:54:00,True,131,15.3
13973.0,1,264.7,2011-02-25 15:21:00,2011-02-25 15:21:00,False,0,10.5
13974.0,1,413.59000000000003,2011-10-21 14:41:00,2011-10-21 14:41:00,False,0,24.96
13975.0,6,2526.28,2011-03-08 12:19:00,2011-11-08 13:19:00,True,245,3.4
13976.0,1,357.98,2011-05-17 09:13:00,2011-05-17 09:13:00,False,0,15.0
13978.0,2,196.79,2011-10-25 15:04:00,2011-11-25 11:36:00,True,30,0.85
13979.0,1,869.87,2011-09-27 13:32:00,2011-09-27 13:32:00,False,0,10.5
13980.0,1,200.14,2011-10-10 13:34:00,2011-10-10 13:34:00,False,0,4.5600000000000005
13982.0,4,1871.81,2010-12-09 13:57:00,2011-10-31 16:24:00,True,326,10.2
13983.0,12,2603.43,2010-12-08 10:38:00,2011-11-10 11:06:00,True,337,35.7
13984.0,5,920.51,2010-12-08 15:58:00,2011-11-13 12:38:00,True,339,10.2
13985.0,15,7060.13,2011-03-20 13:48:00,2011-12-05 17:06:00,True,260,21.0
13986.0,1,320.46,2011-11-22 15:00:00,2011-11-22 15:00:00,False,0,11.56
13988.0,6,4147.96,2011-03-30 11:48:00,2011-11-20 10:15:00,True,234,4.68
13989.0,2,1266.08,2011-04-14 15:39:00,2011-10-05 09:47:00,True,173,15.0
13990.0,1,311.3,2011-05-10 15:19:00,2011-05-10 15:19:00,False,0,16.5
13991.0,6,855.97,2011-07-19 12:58:00,2011-11-27 16:18:00,True,131,15.0
13992.0,1,76.8,2011-11-09 15:23:00,2011-11-09 15:23:00,False,0,8.5
13993.0,9,3466.36,2011-01-13 10:43:00,2011-10-28 09:06:00,True,287,15.0
13994.0,6,2313.14,2011-07-14 18:28:00,2011-12-06 11:05:00,True,144,17.85
13995.0,5,1393.69,2011-04-08 08:20:00,2011-11-24 14:22:00,True,230,16.5
13999.0,12,3901.81,2010-12-13 11:23:00,2011-11-29 13:40:00,True,351,19.5
14000.0,1,635.66,2011-05-12 16:50:00,2011-05-12 16:50:00,False,0,15.6
14001.0,3,2043.0800000000002,2010-12-01 12:58:00,2011-10-25 10:31:00,True,327,30.0
14002.0,2,529.73,2011-07-06 14:59:00,2011-07-28 15:55:00,True,22,12.75
14004.0,7,4582.64,2011-02-24 09:28:00,2011-10-27 14:40:00,True,245,19.9
14005.0,5,2874.72,2011-05-08 10:33:00,2011-11-30 12:41:00,True,206,9.96
14006.0,3,962.19,2011-01-31 15:11:00,2011-08-16 09:39:00,True,196,19.8
14009.0,2,695.61,2011-05-18 13:00:00,2011-05-25 15:47:00,True,7,17.700000000000003
14012.0,1,328.8,2011-03-07 12:26:00,2011-03-07 12:26:00,False,0,34.8
14013.0,3,473.02,2011-03-09 08:59:00,2011-08-21 15:01:00,True,165,15.0
14014.0,1,505.18,2011-09-23 13:18:00,2011-09-23 13:18:00,False,0,7.9
14015.0,1,917.34,2011-10-18 10:02:00,2011-10-18 10:02:00,False,0,18.0
14016.0,4,4341.21,2010-12-17 14:21:00,2011-07-01 11:29:00,True,195,17.0
14019.0,3,1421.6100000000001,2011-07-24 15:39:00,2011-10-24 10:13:00,True,91,11.7
14020.0,2,642.8,2011-09-12 15:32:00,2011-11-23 09:22:00,True,71,19.8
14021.0,3,631.9,2011-03-28 15:10:00,2011-07-07 15:46:00,True,101,61.2
14022.0,1,440.0,2011-04-28 14:39:00,2011-04-28 14:39:00,False,0,10.2
14023.0,2,584.07,2011-04-03 15:50:00,2011-12-02 13:58:00,True,242,14.85
14024.0,2,327.7,2011-08-07 13:31:00,2011-08-10 11:30:00,True,2,12.75
14027.0,1,104.82,2011-10-10 09:01:00,2011-10-10 09:01:00,False,0,17.4
14029.0,2,467.66,2011-07-18 16:57:00,2011-10-07 14:46:00,True,80,17.700000000000003
14030.0,8,2360.09,2010-12-08 16:11:00,2011-11-21 16:48:00,True,348,9.95
14031.0,19,17286.86,2010-12-02 16:34:00,2011-12-02 17:13:00,True,365,71.4
14032.0,11,2975.59,2010-12-08 10:53:00,2011-12-07 15:23:00,True,364,19.8
14034.0,3,651.8199999999999,2011-07-05 13:06:00,2011-11-17 14:02:00,True,135,15.0
14035.0,5,1428.02,2011-02-15 12:48:00,2011-11-11 10:03:00,True,268,40.56
14036.0,1,626.65,2011-02-28 09:26:00,2011-02-28 09:26:00,False,0,14.85
14037.0,2,147.20000000000002,2010-12-10 11:39:00,2011-06-16 13:57:00,True,188,4.25
14038.0,3,1560.38,2011-05-16 14:05:00,2011-09-22 13:37:00,True,128,15.6
14039.0,1,152.2,2011-11-06 13:48:00,2011-11-06 13:48:00,False,0,16.5
14040.0,12,3614.92,2011-01-12 14:57:00,2011-10-30 12:42:00,True,290,4.35
14041.0,1,141.41,2011-03-18 13:25:00,2011-03-18 13:25:00,False,0,6.8
14044.0,4,652.82,2011-02-03 11:39:00,2011-11-13 12:05:00,True,283,0.85
14045.0,4,1659.75,2010-12-01 11:32:00,2011-08-22 15:27:00,True,264,326.4
14046.0,1,154.99,2011-02-28 14:48:00,2011-02-28 14:48:00,False,0,6.959999999999999
14047.0,5,1308.6100000000001,2010-12-02 10:09:00,2011-12-01 11:43:00,True,364,15.6
14048.0,1,409.93,2011-02-07 14:53:00,2011-02-07 14:53:00,False,0,3.75
14049.0,4,5681.72,2011-01-26 11:27:00,2011-11-23 12:20:00,True,301,1.65
14050.0,2,746.36,2011-08-25 13:46:00,2011-11-08 10:00:00,True,74,23.4
14051.0,23,15610.390000000001,2010-12-08 12:49:00,2011-12-09 10:20:00,True,365,45.0
14052.0,1,225.35999999999999,2011-11-20 12:30:00,2011-11-20 12:30:00,False,0,1.25
14053.0,2,260.25,2011-07-03 12:21:00,2011-08-07 14:27:00,True,35,112.5
14054.0,1,92.46000000000001,2011-10-05 15:49:00,2011-10-05 15:49:00,False,0,16.5
14055.0,1,725.6400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,False,0,23.9
14056.0,23,8214.65,2011-02-28 15:19:00,2011-12-08 13:36:00,True,282,5.04
14057.0,17,6217.96,2010-12-14 12:11:00,2011-11-16 10:32:00,True,336,12.5
14059.0,1,183.6,2011-03-18 10:06:00,2011-03-18 10:06:00,False,0,10.2
14060.0,19,6140.42,2010-12-02 12:11:00,2011-12-05 12:29:00,True,368,60.48
14062.0,12,10464.85,2010-12-10 15:56:00,2011-11-30 10:04:00,True,354,9.9
14064.0,5,1353.74,2011-03-10 12:59:00,2011-11-10 13:14:00,True,245,1.65
14066.0,1,152.55,2011-03-18 12:21:00,2011-03-18 12:21:00,False,0,15.3
14067.0,2,374.7,2011-09-04 12:00:00,2011-10-07 10:21:00,True,32,16.5
14068.0,1,265.85,2011-01-23 16:02:00,2011-01-23 16:02:00,False,0,17.0
14071.0,8,1438.82,2011-03-20 11:33:00,2011-12-06 12:27:00,True,261,35.400000000000006
14073.0,1,151.04,2011-11-07 15:49:00,2011-11-07 15:49:00,False,0,11.5
14075.0,3,942.26,2011-03-23 16:35:00,2011-12-05 08:38:00,True,256,47.7
14076.0,1,122.47,2011-08-02 15:19:00,2011-08-02 15:19:00,False,0,4.15
14077.0,5,499.42,2011-03-10 15:52:00,2011-10-30 12:35:00,True,233,1.95
14078.0,6,1049.37,2010-12-01 12:54:00,2011-08-30 12:16:00,True,271,1.95
14079.0,1,375.1,2011-08-07 12:10:00,2011-08-07 12:10:00,False,0,31.9
14080.0,1,45.599999999999994,2011-11-07 11:09:00,2011-11-07 11:09:00,False,0,10.2
14081.0,2,934.52,2010-12-05 15:47:00,2011-02-10 16:17:00,True,67,2.95
14082.0,1,182.25,2010-12-10 11:02:00,2010-12-10 11:02:00,False,0,4.95
14083.0,9,1018.43,2010-12-03 12:24:00,2011-12-05 13:14:00,True,367,10.08
14085.0,18,4448.54,2010-12-06 12:39:00,2011-12-07 13:46:00,True,366,35.7
14087.0,1,194.42,2011-12-07 12:41:00,2011-12-07 12:41:00,False,0,3.16
14088.0,13,50491.81,2011-01-21 13:07:00,2011-11-29 16:16:00,True,312,54.24
14089.0,1,161.0,2011-10-14 10:38:00,2011-10-14 10:38:00,False,0,17.0
14090.0,1,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,False,0,76.32000000000001
14092.0,14,4076.9100000000003,2010-12-16 15:47:00,2011-12-02 12:13:00,True,350,14.85
14093.0,1,442.85,2011-11-27 16:27:00,2011-11-27 16:27:00,False,0,9.9
14096.0,17,65164.79,2011-08-30 10:49:00,2011-12-05 17:17:00,True,97,2.46
14098.0,1,147.35,2011-11-03 10:13:00,2011-11-03 10:13:00,False,0,1.66
14099.0,11,3104.17,2010-12-20 11:14:00,2011-11-23 13:53:00,True,338,17.700000000000003
14100.0,1,194.9,2011-07-25 11:01:00,2011-07-25 11:01:00,False,0,2.9
14101.0,6,5976.79,2011-01-17 13:09:00,2011-09-27 12:28:00,True,252,136.0
14102.0,5,1360.28,2011-10-26 12:46:00,2011-12-04 15:38:00,True,39,8.7
14104.0,2,216.21,2011-06-27 12:49:00,2011-07-08 12:50:00,True,11,5.04
14105.0,1,1266.23,2011-04-14 17:58:00,2011-04-14 17:58:00,False,0,5.04
14107.0,7,2703.23,2010-12-10 13:29:00,2011-10-19 12:12:00,True,312,10.08
14108.0,2,597.91,2011-08-30 11:32:00,2011-11-09 10:41:00,True,70,10.08
14109.0,1,144.2,2011-09-28 10:18:00,2011-09-28 10:18:00,False,0,25.200000000000003
14110.0,12,5683.15,2011-03-18 09:59:00,2011-12-06 12:26:00,True,263,67.5
14111.0,4,692.85,2011-04-12 11:36:00,2011-11-25 13:44:00,True,227,15.0
14112.0,7,2915.15,2011-03-09 11:28:00,2011-11-17 12:30:00,True,253,10.95
14113.0,4,1840.42,2010-12-20 12:14:00,2011-12-06 12:18:00,True,351,25.5
14114.0,2,386.53,2011-01-13 11:05:00,2011-03-11 09:42:00,True,56,23.4
14116.0,5,1382.74,2011-08-10 12:44:00,2011-11-20 10:29:00,True,101,15.0
14117.0,1,90.0,2011-07-19 09:49:00,2011-07-19 09:49:00,False,0,30.0
14121.0,4,2780.15,2011-10-11 10:39:00,2011-12-06 12:19:00,True,56,10.0
14124.0,1,419.58,2011-09-16 13:32:00,2011-09-16 13:32:00,False,0,143.26
14125.0,3,2740.43,2011-09-22 15:40:00,2011-11-29 12:47:00,True,67,15.0
14126.0,3,706.1300000000001,2011-11-29 12:21:00,2011-12-02 11:45:00,True,2,17.0
14127.0,3,709.71,2011-02-02 12:26:00,2011-08-09 10:49:00,True,187,19.8
14128.0,2,637.5,2011-03-29 10:49:00,2011-10-10 12:00:00,True,195,15.0
